OIII/Hβ(T),NII/Hα(T),SII/Hα(T),OI/Hα(T),OII/Hα(T),OII/Hβ(T),U-B(T),u-r(T),g-z(T),W_Hα(T),Class
0.20096650290475646,0.1496526781439374,-0.17103492412024673,-0.6127426821829899,0.2825885586710692,0.5645397884458927,1.5774004490000024,3.17174,1.9654199999999982,0.15736367346650318,1
0.052739373628998915,-0.04647872944557244,-0.7471093250529413,-1.0156543319556048,-0.3406584638333818,0.3010058139677791,1.507058837999999,3.0087699999999984,1.8916500000000003,0.25074755150415207,1
0.5035502234868453,0.42046548812820383,-0.2357010160344188,-0.6930580197700297,-0.0986868271654984,0.5803329410033874,1.3720838640000004,2.9078899999999983,1.8559699999999992,0.27921325262102853,1
0.040788881704632955,0.07973048375606585,0.0483638743607362,-0.8233097672869533,-0.03832696519867887,0.6462765587288657,1.6858885250000029,3.3143600000000006,2.0929899999999986,0.7783261634493952,1
-0.00011918404798656596,-0.3140302340772303,-0.47940090361041054,-1.257623072221645,-0.44279555619752636,0.2535662050574203,1.0221557160000003,1.8522500000000015,0.9576700000000002,1.8062717768481942,0
0.32749408170745337,-0.013887302615351753,-0.07069438492319449,-0.6149960045903882,0.03817597007725939,0.9821884478209216,1.8396662170000013,3.42568,1.9579899999999988,0.5713052045238664,1
0.23924139160985894,0.15216532893705198,-0.5763518349199639,-0.6870090465532191,-0.6201710404933631,0.1685850294874817,2.090554693999998,3.6625000000000014,1.8669000000000011,0.34206028858792964,1
-0.6259597484507063,-0.16356516445276728,-0.6669983180243583,-1.195860788089856,-0.30249494769063956,0.3722931397144881,1.2039806649999996,2.6785500000000013,1.977330000000002,0.7290267009884839,0
0.1783996564747981,-0.06412123636972343,-0.5337087002454809,-1.1944397022957018,-0.605565847018693,0.41156867522006746,1.3789761029999994,2.6538299999999992,1.6412500000000012,0.7229187526121346,1
-0.02895211237396152,-0.38600194470607446,-1.5131528027998673,-0.45171729650430786,-0.16740772294540948,0.5385469377688292,1.4545319790000022,2.796710000000001,1.6025499999999973,0.18946504696350105,0
-0.4268517480194617,-0.1963806382795619,-0.46686270258618273,-1.5296143969288671,-0.45704915806712904,0.13662255496363732,0.9151887940000023,1.8632300000000015,1.312570000000001,1.6258323667865475,0
0.5308653169689388,0.04498616481059683,-0.09857662794673289,-1.1361236547426385,-0.030045379111597676,0.9941723781931474,1.5395597830000014,2.99061,1.8595000000000006,0.41363365678141956,2
-0.6893760979626667,-0.20721826192325932,-0.5844828723236941,-1.6157907868232642,-0.7460383821061358,-0.08543162941988638,0.9962020060000008,2.0864100000000008,1.4692499999999988,1.3318710826606899,0
0.1855467289234735,-0.0750388932026184,-0.4542185030298599,-1.4405074118325787,-0.1472770348721025,0.5559620955641126,1.208622537,2.3486499999999992,1.452799999999998,0.3946600221489135,1
-0.16177816074823206,0.021622743652565175,-0.7118223536718143,-1.085334023334596,-0.48702756709075934,0.1864234831403864,0.6409419779999972,1.664869999999997,1.4019100000000009,1.384863227085755,1
-0.2018533211268787,-0.11654499863996012,-0.4114069401038,-1.3146416264555598,-0.42907365148433085,0.2583485482336855,1.086232368000001,2.224610000000002,1.5309000000000026,1.200409142289406,0
-0.0037585885168992684,-0.08535800581376224,-0.3549318392516648,-1.0246917657862022,-0.3110125394201196,0.38468639172285085,1.0791754680000025,2.1434200000000025,1.4281599999999983,0.5956803721384033,0
-0.3523790218069511,-0.19677966227789317,-0.5748029996390505,-1.2959913662936509,-0.4923603018775792,0.23405155281667103,1.9506163669999985,3.53388,1.9482299999999988,1.0211615860616685,0
0.07637210230523138,-0.12860699527289443,-0.19966026573239262,-0.96923883996108,0.008437699584820072,0.6080628057430716,1.5422492459999972,3.066600000000001,1.944280000000001,0.7676012905372057,0
-0.32137610632606045,-0.17907541729083037,-0.36149832655729414,-1.6135262010375782,-0.3922292225511826,0.22188157637505657,1.1334273470000014,2.3246600000000015,1.582609999999999,0.8319535549722108,0
-0.5773752047138094,-0.20023520274673545,-0.45316589506681115,-1.5835734614097754,-0.5550814054829563,0.14170712206814753,1.0832684700000001,2.1662300000000023,1.471820000000001,1.5869178502176748,0
-0.10959951913650356,-0.05594527810432039,-0.7685170630175121,-1.244368475747828,-0.6241635726882809,-0.17461443811166427,1.5383365869999999,2.978880000000002,1.7660900000000002,0.055355775001891774,0
-0.010490724456014072,-0.11722965917989767,-0.3231193075541275,-1.0131749310865101,-0.5778791136380688,-0.010738017953259888,1.2548609139999982,2.5501000000000005,1.857479999999999,0.8978133032251518,0
-0.43474981637161647,-0.21359842602310106,-0.5921644955726937,-2.187123121821881,-0.5989193970393167,0.036474693007121285,0.843412279999999,1.8268899999999988,1.3726400000000005,1.4899208108265125,0
1.5055196125898236,0.25599098129043246,0.057860115611059124,-0.48257120956224836,0.2875214608329663,1.234514093915274,1.2714838339999979,2.3389500000000005,1.2107199999999985,-0.01683282840144107,2
-0.6634468057414659,-0.19425375210692897,-0.9128612052796448,-1.6577854641422558,-1.0022711434604172,-0.39363669190259204,0.38233011599999855,1.089970000000001,0.97072,1.6340386228919301,0
-0.5829295848065933,-0.08767076100387536,-0.7548770392796934,-3.4184052133029024,-0.5309409428129346,-0.020291045973038754,0.8524764759999996,1.9212900000000026,1.4687799999999989,1.3579517993927839,0
1.0501133973141321,-0.4209396230949469,-0.7081621730714495,-0.9812217218785803,-0.40028008868922643,0.26438006969381317,0.6002393470000023,1.4842399999999998,1.3647799999999997,1.635913706616036,2
0.7477457206859676,0.21589583762631628,-0.30762185561531563,-1.0267480625927399,0.2797103896324545,1.0616552387128957,1.4163306270000007,2.7404699999999984,1.6225000000000005,-0.10525223943545536,2
0.20589859431110877,0.0839080659505924,-0.11007076500872597,-0.860767883690193,0.12581462888783598,0.630350944612165,1.4408886390000006,2.742569999999999,1.60243,0.1781648343290723,1
-0.4536336357903361,-0.22441748953373725,-0.5210449373484247,-1.0777981143281297,-0.4632768757345117,0.21769463439086545,1.0138599379999995,2.030380000000001,1.3923799999999993,1.0380603441757752,0
1.044053564999204,0.11368445034072854,-0.38111790319039623,-0.7665739388044579,-0.09752243094242977,0.41813970027535885,0.6804449360000007,2.345850000000002,2.018930000000001,1.7331214777195818,2
-0.21002049039337795,-0.35212676334147514,-0.536089521786042,-1.6349044371085804,-0.6181686607188513,-0.07188025194320022,0.8418832850000015,1.834060000000001,1.355249999999998,1.2359022337553642,0
-0.26922626914139586,-0.12157030732533919,-0.23176568248602342,-2.030102790053926,-0.3233779782289154,0.18435458921435016,1.1785366199999991,2.3266600000000004,1.5797799999999995,0.6438925716030531,0
0.30087602403947344,0.20721890655080866,-0.09265102997105781,-1.2509667560310793,0.09006984113383795,0.5768828677016291,1.4419393330000005,2.796009999999999,1.7384199999999996,-0.13248460685727853,1
-0.21361789427927247,-0.24731130914521893,-0.6766852379789516,-1.4718436886526194,-0.719466448811676,-0.15766040378996102,0.8901916859999943,2.0306099999999994,1.5910600000000024,0.7659982103458164,0
0.3855954702116647,0.18481779425323908,0.050320362414155405,-0.5525414254086354,0.14018699143574517,0.7229746446781008,1.5414965099999982,2.9723799999999976,1.7626399999999993,0.1468108919457835,1
-0.31299345391952893,-0.09577272377872208,-0.41975226762556206,-1.145872392468732,-0.45002021859288766,0.24285802839348375,1.297939367999998,2.6139899999999976,1.748429999999999,0.7733875005043501,0
-0.44104042806853155,0.23599344352006588,-0.06270544377520988,-0.633776302889728,0.07539879946365759,0.3854926857060546,1.8308215690000011,3.9426099999999984,2.64471,0.18021679784570593,1
0.08647159577077057,0.13093544992167375,-0.0903595517450723,-0.49950142246787393,-0.000794457361852154,0.277608403935142,1.368367229999997,2.96687,1.983039999999999,0.2646898761157852,1
-0.4233335788342973,-0.24271878714564293,-0.5527029604385211,-1.4684605086674387,-0.7151534845412271,0.10252425734945748,1.241617465000001,2.5532300000000028,1.882360000000002,1.4777026751926703,0
-0.6129715907110145,-0.2221737062825391,-0.6209348390263882,-1.5932569305198399,-0.7605072194021398,-0.1039374692039636,0.7887448279999987,1.5859799999999993,1.1180100000000017,1.7581110387461893,0
-0.5322410318777319,-0.09149048468670931,-0.4022986842873362,-1.1740527645859082,-0.39392889326833735,0.2767111940758933,1.3477061950000007,2.635300000000001,1.6191199999999988,0.8733143228136434,0
0.1707079112576067,-0.23960741148566264,-0.5703840181150813,-1.48185670139098,-0.6264672928476271,0.07197848909640164,1.2624117969999986,2.674509999999998,1.7235800000000019,1.0851745843463643,0
-0.30528695471272854,-0.14090075060397073,-0.7325160251860288,-1.4261275104220508,-0.3565645432385237,0.3106643364947497,1.060113997000002,2.23142,1.5518900000000002,0.7842657926411885,0
-0.5283854321038235,-0.16819108478051378,-0.5427565341749389,-1.5636393841210008,-0.600152865933323,0.09699106144960183,0.9474231450000019,1.8740400000000008,1.282779999999999,1.5700879766553926,0
-0.006677362354334863,0.14673826762447692,-0.166767862179809,-0.6451997130458409,-0.07356274114021956,0.702220373220806,0.950402725,2.2832899999999974,1.8681400000000004,0.5610430363227122,1
-0.18045137282221999,-0.3045939528145567,-0.5921120167300817,-1.5647027895478087,-0.5874331200956869,0.15004117873992212,1.922106491000001,3.360689999999998,1.7553400000000021,1.3043524191281173,0
0.30527522717280065,-0.4756198799641615,-0.4052807397260978,-1.7411923682748416,0.09205948859149601,0.6891083940981884,1.3277038039999987,2.711299999999998,1.7530900000000003,0.17342462774525882,0
0.12991896164482486,-0.06331459556724081,-0.6800285031903895,-1.4505392806838553,-0.6317930073742929,0.004351139648715409,0.3456420770000008,1.1852800000000023,1.3754999999999988,1.699256891352626,1
-0.12927405622863386,-0.2498064503256504,-0.4389507545674328,-1.358299726853909,-0.6750386291249342,0.08647976510321446,1.3188434740000012,2.5451000000000015,1.6030799999999985,1.4667552525020497,0
-0.06702029068459407,-0.01140705489217993,-0.44326156093195407,-1.1108969094695766,-0.3979180546595575,0.3323565227406746,1.36428991,2.7462999999999997,1.8490199999999994,0.7350584097494082,1
0.07052781664735344,0.3254889217514663,0.03517691708208306,-0.9743846655077505,0.12229609011758612,0.3956491794900323,1.3785056430000004,2.7085399999999993,1.6230400000000014,-0.04000320925560427,1
0.3489239158760647,0.25053441732951975,-0.0698031800870867,-0.872219694574717,0.016798389508989674,0.7020114264609691,1.3408923659999985,2.5300899999999995,1.4621400000000015,0.028690382684533576,1
0.07078462102546766,0.0240511381058183,-0.10255153746212975,-0.8287390825009331,0.05798671899751472,0.6818103424770645,1.3933564969999992,2.7064700000000013,1.6465700000000005,0.3710455001503617,1
0.7805604648059269,-0.09117180448797031,-0.06520589644974964,-0.8055738762810132,0.320807409154729,1.090526158455488,1.3082894879999998,2.49981,1.4170499999999997,0.20067625307488032,2
-0.3629619160315566,0.6373490279676396,-0.05972778868254464,-1.4743689844052648,0.07879111799112173,-0.2734901331459633,1.503836187000001,3.3736800000000002,2.403789999999997,0.0860706794225017,1
-0.09235768259525311,-0.31955638022680205,-0.3978466080919974,-1.3442018048375168,-0.16391005872829031,0.5157429648047159,0.8959077750000013,1.7808600000000006,1.2960700000000003,1.4918895310681877,0
0.29407592103368263,0.0851897273822527,-0.5630737913231422,-0.6067956601570891,-0.15609534652139756,0.7015217305420207,1.9235100299999992,3.7896800000000006,2.2357000000000014,0.5210109162212584,1
0.19878064233675677,-0.08266382513623885,-0.41555941114391326,-0.7948037187202042,-0.045163724270341946,0.2776810159360096,1.4891499940000017,2.869910000000001,1.719599999999998,0.17178698745299628,1
0.08000810439448927,-0.30742817687864454,-0.35533375038312043,-1.459540168664727,-0.05685245207998721,0.48119196845761875,1.3967046040000035,2.6678099999999993,1.5618499999999997,0.7083206013740097,0
0.21449716220010728,-0.0814581574537727,-0.5152630821895658,-1.2773643286850491,-0.5303697315949815,0.06751221192932622,1.041303438,2.0688199999999988,1.3745600000000024,1.153636233531328,1
-0.2567572366303882,-0.24521917866073917,-0.680402552928688,-1.4606731166957887,-0.6160425431001134,0.07240116799817684,1.3947678769999996,2.8114799999999995,1.912469999999999,0.7482285075694666,0
-0.09660933165370211,-0.08301586967811368,-0.2785014637601826,-1.7360383280663014,-0.2960934292819193,0.36345459479838826,4.141721089000001,6.4593000000000025,-4.27778,0.6197623176354741,0
-0.34147557120914834,-0.30750553309629514,-0.398129094921201,-1.7004535691490503,-0.5986864132979952,0.13431175806717033,1.1406959539999981,2.289570000000001,1.5652100000000004,1.1224069258174858,0
-0.46165880887987,-0.13233787038563216,-0.5667221294556799,-1.5070568185055895,-0.7781255604830997,-0.05227219417698934,1.0610627579999985,2.1514799999999994,1.509360000000001,1.5368822751921536,0
0.49469688739633794,0.21385607087785116,-0.19605682740667688,-0.7735820888532235,0.06146522189268264,0.6550217456620807,1.4665130269999977,2.792159999999999,1.6375100000000007,0.6510096961214848,1
0.6137106088104864,0.26050303094985894,0.007405404162501016,-0.3319036846952836,0.401276715942092,1.0087838526591195,1.4666776880000008,3.025730000000003,1.9187699999999985,0.38232238299028204,1
-0.6684569273294301,-0.19850408881206327,-0.5762679546102596,-1.2415527049745736,-0.592657811092991,0.007078650257700719,1.1596476510000002,2.57582,1.8311299999999981,0.9688807761653035,0
-0.10612831888477356,-0.04969162636712229,-0.24209358343561085,-1.0459420991636468,-0.1266620915122052,0.33592907585983245,1.31489161,2.863669999999999,2.0247300000000017,0.7349507267019537,0
-0.3900944451453174,-0.11347407261121333,-0.5232029784029426,-1.5241765087321784,-0.53615112578975,0.09971454363425672,1.1411507319999963,2.2933400000000006,1.488010000000001,0.9852536201264932,0
-0.05714986834479333,-0.31193753811117686,-0.323682745192959,-1.1966162963305274,-0.2781131349295217,0.5545533266965796,1.51311209,2.709750000000003,1.4898999999999987,1.273658817032355,0
-0.4568145697537304,-0.28603252510650595,-0.48395721660451246,-1.4912864186011303,-0.44618151547784946,0.15058342632712485,0.4408788630000018,1.2774800000000006,1.2648100000000007,1.6184742287194005,0
0.17481287440475574,0.11835446201917268,-0.16976009470082376,-1.5407840154030104,-0.22731416133904492,0.3957670055257153,1.5773690850000008,3.092679999999998,1.8431999999999995,0.6130881799098913,1
0.9284653257484042,0.09545555925227087,-0.10334634328882024,-0.7601157637224298,0.11585079721497456,0.8885254116779753,1.214338626,2.30415,1.39837,0.5615007747320315,2
0.0008491093746200233,0.08918815089582195,-0.17654651747706884,-1.2739039379842527,0.0692090741833964,0.49933503782349303,1.436748590999997,2.783649999999998,1.6721300000000028,0.06270605064292008,1
0.3724902564936933,-0.0785374546209881,-0.1006968970775637,-1.655509841540467,0.10929243805604619,0.9398328462423354,1.5705160509999985,3.120720000000002,1.9530600000000007,0.2513714793046401,1
-0.15771187397801958,-0.01491123198493308,-0.3034974970921647,-1.0248083521102136,-0.42354840334236293,0.29916467385938134,1.5291704579999994,3.153459999999999,2.0478400000000008,0.5471832686613285,0
0.5620371220140618,0.11922618889812052,-0.2942115357283135,-0.8670817297606455,-0.07485777692988768,1.0409938452456369,1.3106261059999973,2.496829999999999,1.4904400000000013,0.38053521310193034,1
0.07179535897105194,0.09762108754166919,-0.2863511597282203,-1.2656051914051412,-0.2915126398094115,0.44247909019802795,1.2708095079999993,2.5214599999999976,1.6789200000000015,0.5152664661693444,1
0.2613286198445781,-0.313795220397665,-0.5313062357765925,-1.563566337578261,0.0032773337752984707,0.5321005216343391,1.4008132879999984,2.714389999999998,1.634050000000002,0.14885304221503204,0
-0.5016166690953558,-0.17983882429195824,0.03519041148275714,-0.9355415554401078,-0.9605377049572928,-0.25199100679169223,1.2024046239999997,2.348749999999999,1.4219399999999993,0.6025862544047148,0
-0.3795300879363446,-0.30931002776828037,-0.5301279118635194,-1.5161721036533613,-0.5220608536494974,0.20188689609707944,1.1500032209999986,2.1911799999999992,1.4423999999999992,1.426983848360183,0
-0.5833423304362139,-0.14111313596749273,-0.32458984722925,-1.3805238784674154,-0.2684011125602225,0.22001379336518895,1.2448871620000013,2.4346400000000017,1.5133100000000006,0.7532709747552951,0
-0.4212222088545727,-0.18332085516614643,-0.47500957003875866,-1.3928967831845653,-0.4165440666983937,0.16815194639449735,1.1074265909999994,2.2114800000000017,1.4631500000000024,0.847996136488254,0
-0.3163994532592828,-0.29043969701287525,-0.44186618660851296,-1.2607922567253267,-0.2700424475720861,0.34478671381900483,0.9609175059999977,1.852960000000003,1.074300000000001,1.4878894653163912,0
-0.6169350389564058,-0.2586006200547219,-0.5894056826217504,-1.7981220783983756,-0.8259224099801847,-0.13308219276261665,1.120991520999997,2.17765,1.3194100000000013,1.0596020369663164,0
